origin,destination,2016,2025,2035,2050
1729,2215,11.7994012,14.7994012,0.0,0.0
4897,2215,11.7994012,10.5,0.0,0.0
1463,2215,11.7994012,18.0988024,0.0,0.0
4752,2215,11.7994012,19.7994012,0.0,0.0
4554,2215,11.5988024,12.0,0.0,0.0
4211,2215,11.5988024,6.0,0.0,0.0
3755,2215,11.5988024,9.0,0.0,0.0
1487,2215,11.5988024,13.5,0.0,0.0
4325,2215,11.5988024,8.0,0.0,0.0
1574,2215,11.5,12.5,0.0,0.0
4535,2215,11.5,15.2994012,0.0,0.0
3349,2215,11.5,26.7994012,0.0,0.0
4479,2215,11.5,4.0,0.0,0.0
331,2215,11.5,7.0,0.0,0.0
3441,2215,11.5,16.0,0.0,0.0
4906,2215,11.5,11.5,0.0,0.0
3467,2215,11.5,19.8333333,0.0,0.0
405,2215,11.5,7.7994012,0.0,0.0
1095,2215,11.5,9.0,0.0,0.0
3633,2215,11.5,6.7994012,0.0,0.0
934,2215,11.5,30.7994012,0.0,0.0
1104,2215,11.5,15.5988024,0.0,0.0
3503,2215,11.5,12.5,0.0,0.0
3598,2215,11.5,15.5988024,0.0,0.0
3592,2215,11.5,11.0,0.0,0.0
621,2215,11.5,13.2994012,0.0,0.0
3543,2215,11.5,18.5988024,0.0,0.0
1451,2215,11.5,8.5,0.0,0.0
1883,2215,11.5,15.0988024,0.0,0.0
4655,2215,11.5,11.0,0.0,0.0
4327,2215,11.5,10.5,0.0,0.0
3028,2215,11.5,20.6976048,0.0,0.0
875,2215,11.5,6.7994012,0.0,0.0
4842,2215,11.5,5.0,0.0,0.0
3042,2215,11.5,12.5,0.0,0.0
2994,2215,11.5,12.0988024,0.0,0.0
4336,2215,11.5,7.7994012,0.0,0.0
4865,2215,11.5,9.7994012,0.0,0.0
1843,2215,11.5,18.0988024,0.0,0.0
2820,2215,11.5,14.5,0.0,0.0
2946,2215,11.5,7.5,0.0,0.0
4801,2215,11.5,21.2994012,0.0,0.0
843,2215,11.5,14.0,0.0,0.0
4988,2215,11.5,7.5,0.0,0.0
4591,2215,11.5,15.5,0.0,0.0
814,2215,11.5,14.7994012,0.0,0.0
4150,2215,11.3982036,12.5988024,0.0,0.0
4140,2215,11.3333333,9.5,0.0,0.0
4067,2215,11.3333333,16.3982036,0.0,0.0
2808,2215,11.2994012,8.0,0.0,0.0
4473,2215,11.2994012,8.0988024,0.0,0.0
3389,2215,11.2994012,12.0,0.0,0.0
2353,2215,11.2994012,7.2994012,0.0,0.0
1668,2215,11.2994012,9.0988024,0.0,0.0
4614,2215,11.2994012,9.2994012,0.0,0.0
1263,2215,11.2994012,5.5,0.0,0.0
1185,2215,11.2994012,15.2994012,0.0,0.0
3361,2215,11.2994012,6.0,0.0,0.0
4531,2215,11.2994012,12.7994012,0.0,0.0
3083,2215,11.2994012,4.2994012,0.0,0.0
4041,2215,11.2994012,9.5,0.0,0.0
3530,2215,11.2994012,19.5988024,0.0,0.0
590,2215,11.2994012,6.5988024,0.0,0.0
3867,2215,11.0988024,9.0,0.0,0.0
2884,2215,11.0988024,12.0988024,0.0,0.0
966,2215,11.0988024,7.0,0.0,0.0
4312,2215,11.0988024,8.5988024,0.0,0.0
4271,2215,11.0988024,8.5988024,0.0,0.0
3783,2215,11.0988024,8.5,0.0,0.0
3619,2215,11.0988024,20.2994012,0.0,0.0
2557,2215,11.0988024,12.0,0.0,0.0
3809,2215,11.0988024,9.0,0.0,0.0
3808,2215,11.0988024,6.2994012,0.0,0.0
869,2215,11.0,6.0,0.0,0.0
4672,2215,11.0,7.5,0.0,0.0
905,2215,11.0,5.2994012,0.0,0.0
4845,2215,11.0,10.7994012,0.0,0.0
2696,2215,11.0,13.0988024,0.0,0.0
1092,2215,11.0,16.5,0.0,0.0
4548,2215,11.0,12.2994012,0.0,0.0
827,2215,11.0,12.2994012,0.0,0.0
721,2215,11.0,12.0,0.0,0.0
4693,2215,11.0,5.0,0.0,0.0
585,2215,11.0,8.5988024,0.0,0.0
3292,2215,11.0,2.0,0.0,0.0
3303,2215,11.0,7.2994012,0.0,0.0
3069,2215,11.0,7.2994012,0.0,0.0
542,2215,11.0,11.2994012,0.0,0.0
4610,2215,11.0,25.2994012,0.0,0.0
533,2215,11.0,14.8982036,0.0,0.0
1310,2215,11.0,26.1976048,0.0,0.0
3457,2215,11.0,8.0,0.0,0.0
3391,2215,11.0,10.7994012,0.0,0.0
2985,2215,11.0,8.7994012,0.0,0.0
646,2215,11.0,11.2994012,0.0,0.0
513,2215,11.0,19.5,0.0,0.0
1561,2215,11.0,19.2994012,0.0,0.0
1576,2215,11.0,13.1976048,0.0,0.0
2912,2215,11.0,13.5,0.0,0.0
796,2215,11.0,4.7994012,0.0,0.0
634,2215,11.0,6.0,0.0,0.0
3483,2215,11.0,12.0,0.0,0.0
2389,2215,11.0,13.0,0.0,0.0
3775,2215,11.0,12.0988024,0.0,0.0
408,2215,11.0,12.5988024,0.0,0.0
2330,2215,11.0,5.0,0.0,0.0
4262,2215,11.0,16.5988024,0.0,0.0
3918,2215,11.0,6.0988024,0.0,0.0
219,2215,11.0,6.0,0.0,0.0
1627,2215,11.0,6.0,0.0,0.0
2415,2215,11.0,12.7994012,0.0,0.0
3605,2215,11.0,12.7994012,0.0,0.0
3774,2215,11.0,5.7994012,0.0,0.0
1715,2215,11.0,5.5,0.0,0.0
1751,2215,11.0,12.5,0.0,0.0
4043,2215,11.0,11.7994012,0.0,0.0
2498,2215,11.0,19.0,0.0,0.0
1964,2215,11.0,6.7994012,0.0,0.0
4775,2215,11.0,16.5,0.0,0.0
3821,2215,11.0,13.0,0.0,0.0
1701,2215,11.0,10.0,0.0,0.0
4376,2215,11.0,6.7994012,0.0,0.0
3873,2215,11.0,10.0,0.0,0.0
3516,2215,10.8333333,15.0,0.0,0.0
536,2215,10.7994012,15.0988024,0.0,0.0
4207,2215,10.7994012,12.5988024,0.0,0.0
2781,2215,10.7994012,8.0,0.0,0.0
4321,2215,10.7994012,10.5,0.0,0.0
3080,2215,10.7994012,7.0,0.0,0.0
4122,2215,10.7994012,10.7994012,0.0,0.0
1379,2215,10.7994012,17.7994012,0.0,0.0
755,2215,10.7994012,9.0,0.0,0.0
4186,2215,10.7994012,17.5,0.0,0.0
3970,2215,10.5988024,23.0,0.0,0.0
4299,2215,10.5988024,7.5,0.0,0.0
3824,2215,10.5988024,14.7994012,0.0,0.0
2273,2215,10.5,7.0,0.0,0.0
1428,2215,10.5,12.5,0.0,0.0
4822,2215,10.5,6.0988024,0.0,0.0
4540,2215,10.5,10.0988024,0.0,0.0
1718,2215,10.5,20.2994012,0.0,0.0
3133,2215,10.5,7.7994012,0.0,0.0
1756,2215,10.5,16.2994012,0.0,0.0
3347,2215,10.5,16.0,0.0,0.0
1277,2215,10.5,6.1976048,0.0,0.0
2752,2215,10.5,8.5,0.0,0.0
3650,2215,10.5,4.7994012,0.0,0.0
3547,2215,10.5,20.0,0.0,0.0
862,2215,10.5,6.2994012,0.0,0.0
4499,2215,10.5,12.0,0.0,0.0
313,2215,10.5,9.3982036,0.0,0.0
4380,2215,10.5,11.0,0.0,0.0
3132,2215,10.5,20.0,0.0,0.0
4197,2215,10.5,13.5988024,0.0,0.0
3575,2215,10.5,11.0,0.0,0.0
1042,2215,10.5,16.7994012,0.0,0.0
2502,2215,10.5,7.5,0.0,0.0
4001,2215,10.5,9.6327345,0.0,0.0
3716,2215,10.5,12.5,0.0,0.0
4301,2215,10.5,8.2994012,0.0,0.0
1257,2215,10.5,6.0,0.0,0.0
4021,2215,10.5,6.2994012,0.0,0.0
2953,2215,10.5,4.5,0.0,0.0
3178,2215,10.5,8.5,0.0,0.0
971,2215,10.5,6.5,0.0,0.0
468,2215,10.5,5.2994012,0.0,0.0
1071,2215,10.5,4.5,0.0,0.0
4157,2215,10.5,7.5,0.0,0.0
4300,2215,10.5,10.497006,0.0,0.0
742,2215,10.5,7.5,0.0,0.0
3729,2215,10.5,27.6976048,0.0,0.0
3469,2215,10.5,59.497006,0.0,0.0
1147,2215,10.5,8.0,0.0,0.0
1968,2215,10.5,14.0,0.0,0.0
465,2215,10.5,4.0,0.0,0.0
3924,2215,10.5,2.2994012,0.0,0.0
2805,2215,10.5,14.0,0.0,0.0
4552,2215,10.5,9.7994012,0.0,0.0
1036,2215,10.3982036,3.5988024,0.0,0.0
1001,2215,10.2994012,16.2994012,0.0,0.0
3893,2215,10.2994012,15.0,0.0,0.0
4828,2215,10.2994012,13.0988024,0.0,0.0
3234,2215,10.2994012,6.0,0.0,0.0
4652,2215,10.2994012,7.2994012,0.0,0.0
4042,2215,10.2994012,14.0,0.0,0.0
3907,2215,10.2994012,0.0,0.0,0.0
4583,2215,10.2994012,14.0,0.0,0.0
840,2215,10.2994012,14.0988024,0.0,0.0
1422,2215,10.2994012,21.5,0.0,0.0
4233,2215,10.2994012,13.5,0.0,0.0
4856,2215,10.2994012,8.5,0.0,0.0
3551,2215,10.2994012,13.5988024,0.0,0.0
4334,2215,10.2994012,9.5,0.0,0.0
3818,2215,10.2994012,8.0,0.0,0.0
1265,2215,10.2994012,5.0,0.0,0.0
3010,2215,10.2994012,3.5988024,0.0,0.0
4769,2215,10.2994012,8.0988024,0.0,0.0
4375,2215,10.2994012,10.3982036,0.0,0.0
3596,2215,10.2994012,7.5,0.0,0.0
4736,2215,10.2994012,2.5,0.0,0.0
2525,2215,10.0988024,15.7994012,0.0,0.0
3117,2215,10.0988024,2.2994012,0.0,0.0
813,2215,10.0,19.5,0.0,0.0
808,2215,10.0,12.5988024,0.0,0.0
4137,2215,10.0,5.5,0.0,0.0
4849,2215,10.0,13.7994012,0.0,0.0
3093,2215,10.0,8.0,0.0,0.0
3991,2215,10.0,8.0,0.0,0.0
4609,2215,10.0,10.0,0.0,0.0
753,2215,10.0,8.5,0.0,0.0
786,2215,10.0,8.0,0.0,0.0
4318,2215,10.0,7.0,0.0,0.0
4196,2215,10.0,7.0,0.0,0.0
4596,2215,10.0,7.5,0.0,0.0
4323,2215,10.0,6.7994012,0.0,0.0
4615,2215,10.0,8.2994012,0.0,0.0
4329,2215,10.0,12.0,0.0,0.0
2392,2215,10.0,23.2994012,0.0,0.0
3061,2215,10.0,2.2994012,0.0,0.0
4054,2215,10.0,12.0,0.0,0.0
310,2215,10.0,4.5,0.0,0.0
2349,2215,10.0,11.0988024,0.0,0.0
4227,2215,10.0,34.8982036,0.0,0.0
3394,2215,10.0,7.5,0.0,0.0
4934,2215,10.0,10.5,0.0,0.0
4260,2215,10.0,18.2315369,0.0,0.0
3380,2215,10.0,12.0,0.0,0.0
3381,2215,10.0,5.5,0.0,0.0
359,2215,10.0,8.5,0.0,0.0
3730,2215,10.0,4.0,0.0,0.0
1562,2215,10.0,11.0988024,0.0,0.0
372,2215,10.0,2.0,0.0,0.0
4915,2215,10.0,8.0988024,0.0,0.0
4454,2215,10.0,9.7994012,0.0,0.0
4841,2215,10.0,4.0,0.0,0.0
4731,2215,10.0,8.0,0.0,0.0
3638,2215,10.0,10.5,0.0,0.0
3614,2215,10.0,8.5988024,0.0,0.0
3487,2215,10.0,19.2994012,0.0,0.0
3499,2215,10.0,6.7994012,0.0,0.0
453,2215,10.0,10.7994012,0.0,0.0
921,2215,10.0,10.2994012,0.0,0.0
4276,2215,10.0,11.5988024,0.0,0.0
3542,2215,10.0,4.5,0.0,0.0
1158,2215,10.0,3.0,0.0,0.0
4176,2215,10.0,7.5,0.0,0.0
2505,2215,10.0,14.0988024,0.0,0.0
4518,2215,10.0,14.5,0.0,0.0
3329,2215,10.0,12.8333333,0.0,0.0
3903,2215,10.0,14.7994012,0.0,0.0
3880,2215,10.0,4.0,0.0,0.0
3182,2215,10.0,16.5,0.0,0.0
2197,2215,10.0,6.5,0.0,0.0
3881,2215,10.0,5.0,0.0,0.0
1711,2215,10.0,13.3982036,0.0,0.0
592,2215,10.0,9.0,0.0,0.0
4506,2215,10.0,3.0,0.0,0.0
1055,2215,10.0,17.0988024,0.0,0.0
3136,2215,10.0,12.0,0.0,0.0
749,2215,9.8333333,14.0,0.0,0.0
947,2215,9.7994012,8.0,0.0,0.0
4701,2215,9.7994012,3.2994012,0.0,0.0
3613,2215,9.7994012,18.0988024,0.0,0.0
1505,2215,9.7994012,9.0988024,0.0,0.0
686,2215,9.7994012,5.7994012,0.0,0.0
4782,2215,9.7994012,10.6327345,0.0,0.0
3459,2215,9.7994012,28.0988024,0.0,0.0
1137,2215,9.7994012,14.5988024,0.0,0.0
1849,2215,9.7994012,14.5,0.0,0.0
3434,2215,9.7994012,14.2994012,0.0,0.0
3779,2215,9.7994012,12.2994012,0.0,0.0
1488,2215,9.6666666,9.0,0.0,0.0
903,2215,9.5988024,4.7994012,0.0,0.0
3484,2215,9.5988024,4.0,0.0,0.0
2362,2215,9.5988024,7.2994012,0.0,0.0
3121,2215,9.5988024,9.2994012,0.0,0.0
4381,2215,9.5988024,7.2994012,0.0,0.0
4208,2215,9.5988024,14.0,0.0,0.0
3334,2215,9.5988024,6.5,0.0,0.0
2771,2215,9.5,13.5,0.0,0.0
268,2215,9.5,6.5,0.0,0.0
3579,2215,9.5,9.7994012,0.0,0.0
4183,2215,9.5,3.0,0.0,0.0
4164,2215,9.5,6.7994012,0.0,0.0
414,2215,9.5,16.0,0.0,0.0
3522,2215,9.5,11.5,0.0,0.0
3481,2215,9.5,17.7994012,0.0,0.0
3641,2215,9.5,7.0,0.0,0.0
3463,2215,9.5,8.0,0.0,0.0
1992,2215,9.5,6.5,0.0,0.0
3682,2215,9.5,7.7994012,0.0,0.0
4403,2215,9.5,9.5988024,0.0,0.0
373,2215,9.5,16.7994012,0.0,0.0
3370,2215,9.5,14.8333333,0.0,0.0
343,2215,9.5,8.0,0.0,0.0
3264,2215,9.5,8.0988024,0.0,0.0
158,2215,9.5,12.5,0.0,0.0
3877,2215,9.5,14.7994012,0.0,0.0
3225,2215,9.5,9.0988024,0.0,0.0
4562,2215,9.5,5.0,0.0,0.0
1930,2215,9.5,10.0988024,0.0,0.0
3054,2215,9.5,9.5,0.0,0.0
4052,2215,9.5,10.0,0.0,0.0
3026,2215,9.5,4.5,0.0,0.0
2133,2215,9.5,13.5,0.0,0.0
4628,2215,9.5,2.7994012,0.0,0.0
2176,2215,9.5,22.0,0.0,0.0
799,2215,9.5,3.5988024,0.0,0.0
1369,2215,9.5,3.2994012,0.0,0.0
1235,2215,9.5,6.0,0.0,0.0
4277,2215,9.5,16.3982036,0.0,0.0
4733,2215,9.5,8.5,0.0,0.0
1046,2215,9.5,8.5,0.0,0.0
2464,2215,9.5,10.5,0.0,0.0
2638,2215,9.5,11.0,0.0,0.0
4740,2215,9.5,9.0988024,0.0,0.0
4747,2215,9.5,10.5988024,0.0,0.0
2359,2215,9.5,9.0,0.0,0.0
4358,2215,9.3982036,6.0,0.0,0.0
4437,2215,9.2994012,10.7994012,0.0,0.0
4191,2215,9.2994012,11.7994012,0.0,0.0
2549,2215,9.2994012,5.2994012,0.0,0.0
1297,2215,9.2994012,12.5,0.0,0.0
3062,2215,9.2994012,12.0988024,0.0,0.0
4793,2215,9.2994012,11.0,0.0,0.0
2432,2215,9.2994012,4.0,0.0,0.0
935,2215,9.2994012,6.0,0.0,0.0
271,2215,9.2994012,6.0,0.0,0.0
4064,2215,9.2994012,9.5,0.0,0.0
1207,2215,9.2994012,10.2994012,0.0,0.0
4319,2215,9.2994012,10.0,0.0,0.0
3075,2215,9.2994012,5.5,0.0,0.0
3417,2215,9.2994012,12.2994012,0.0,0.0
4909,2215,9.2994012,16.5988024,0.0,0.0
3274,2215,9.2994012,4.7994012,0.0,0.0
1249,2215,9.2994012,9.2994012,0.0,0.0
3307,2215,9.2994012,6.0,0.0,0.0
828,2215,9.2994012,12.2994012,0.0,0.0
922,2215,9.2994012,6.5,0.0,0.0
566,2215,9.2994012,5.0,0.0,0.0
4255,2215,9.0988024,30.2994012,0.0,0.0
620,2215,9.0988024,9.5988024,0.0,0.0
3995,2215,9.0988024,8.5,0.0,0.0
4819,2215,9.0,16.0988024,0.0,0.0
4579,2215,9.0,7.5,0.0,0.0
4787,2215,9.0,14.0,0.0,0.0
867,2215,9.0,12.2994012,0.0,0.0
4147,2215,9.0,14.0988024,0.0,0.0
4823,2215,9.0,2.5,0.0,0.0
4069,2215,9.0,8.5,0.0,0.0
2626,2215,9.0,10.0,0.0,0.0
461,2215,9.0,7.0,0.0,0.0
3034,2215,9.0,5.0,0.0,0.0
3524,2215,9.0,4.5,0.0,0.0
4139,2215,9.0,11.5,0.0,0.0
1472,2215,9.0,10.0,0.0,0.0
3990,2215,9.0,14.5,0.0,0.0
460,2215,9.0,11.5,0.0,0.0
3637,2215,9.0,8.0,0.0,0.0
4333,2215,9.0,17.0988024,0.0,0.0
3111,2215,9.0,20.1976048,0.0,0.0
3643,2215,9.0,7.0,0.0,0.0
3681,2215,9.0,5.5,0.0,0.0
3027,2215,9.0,15.0,0.0,0.0
3610,2215,9.0,13.7994012,0.0,0.0
835,2215,9.0,7.5988024,0.0,0.0
2003,2215,9.0,13.5,0.0,0.0
845,2215,9.0,15.0988024,0.0,0.0
984,2215,9.0,5.2994012,0.0,0.0
417,2215,9.0,12.0,0.0,0.0
1318,2215,9.0,8.2994012,0.0,0.0
990,2215,9.0,9.2994012,0.0,0.0
2381,2215,9.0,5.0,0.0,0.0
2995,2215,9.0,5.2994012,0.0,0.0
2398,2215,9.0,9.0,0.0,0.0
4750,2215,9.0,7.7994012,0.0,0.0
980,2215,9.0,15.5,0.0,0.0
4641,2215,9.0,3.7994012,0.0,0.0
1664,2215,9.0,12.7994012,0.0,0.0
3566,2215,9.0,20.0,0.0,0.0
3857,2215,9.0,8.0,0.0,0.0
3196,2215,9.0,8.2315369,0.0,0.0
3419,2215,9.0,26.5,0.0,0.0
609,2215,9.0,6.0,0.0,0.0
4633,2215,9.0,12.7994012,0.0,0.0
3358,2215,9.0,10.7994012,0.0,0.0
3844,2215,9.0,17.5988024,0.0,0.0
3408,2215,9.0,14.0988024,0.0,0.0
2066,2215,9.0,14.0,0.0,0.0
1823,2215,9.0,11.5,0.0,0.0
790,2215,9.0,12.2994012,0.0,0.0
2219,2215,9.0,3.5,0.0,0.0
623,2215,9.0,10.0,0.0,0.0
641,2215,9.0,13.0,0.0,0.0
4887,2215,9.0,12.0,0.0,0.0
1833,2215,9.0,15.5,0.0,0.0
3388,2215,9.0,27.0,0.0,0.0
3216,2215,9.0,10.0,0.0,0.0
1059,2215,9.0,6.5988024,0.0,0.0
4884,2215,9.0,4.0,0.0,0.0
4256,2215,9.0,6.2994012,0.0,0.0
4670,2215,9.0,12.0,0.0,0.0
339,2215,9.0,21.5988024,0.0,0.0
3860,2215,9.0,10.0,0.0,0.0
4517,2215,9.0,10.0,0.0,0.0
1586,2215,9.0,9.0,0.0,0.0
563,2215,9.0,9.5,0.0,0.0
885,2215,9.0,6.0,0.0,0.0
4669,2215,9.0,6.5,0.0,0.0
3435,2215,9.0,12.7994012,0.0,0.0
2437,2215,9.0,6.0,0.0,0.0
3422,2215,9.0,8.0,0.0,0.0
2346,2215,9.0,5.5,0.0,0.0
3631,2215,8.7994012,14.5,0.0,0.0
3040,2215,8.7994012,6.2994012,0.0,0.0
3671,2215,8.7994012,8.2994012,0.0,0.0
4537,2215,8.7994012,5.0,0.0,0.0
4320,2215,8.7994012,4.2994012,0.0,0.0
3785,2215,8.7994012,9.7994012,0.0,0.0
4474,2215,8.7994012,15.2994012,0.0,0.0
1485,2215,8.7994012,0.0,0.0,0.0
3194,2215,8.7994012,12.5988024,0.0,0.0
1103,2215,8.7994012,20.2994012,0.0,0.0
4635,2215,8.7994012,18.2994012,0.0,0.0
1407,2215,8.7994012,7.2994012,0.0,0.0
4292,2215,8.7994012,10.5,0.0,0.0
1241,2215,8.7994012,12.3982036,0.0,0.0
4677,2215,8.7994012,7.5,0.0,0.0
1802,2215,8.7994012,12.0,0.0,0.0
4235,2215,8.5988024,14.0,0.0,0.0
4547,2215,8.5988024,14.2994012,0.0,0.0
4206,2215,8.5988024,7.5,0.0,0.0
4646,2215,8.5,15.5,0.0,0.0
4049,2215,8.5,18.5,0.0,0.0
1689,2215,8.5,9.0988024,0.0,0.0
3810,2215,8.5,5.5,0.0,0.0
3859,2215,8.5,6.5988024,0.0,0.0
788,2215,8.5,4.7994012,0.0,0.0
3828,2215,8.5,12.3982036,0.0,0.0
4777,2215,8.5,5.5,0.0,0.0
3749,2215,8.5,6.0,0.0,0.0
4931,2215,8.5,15.0,0.0,0.0
766,2215,8.5,17.5988024,0.0,0.0
3266,2215,8.5,5.0,0.0,0.0
3008,2215,8.5,5.0,0.0,0.0
1652,2215,8.5,13.8982036,0.0,0.0
4970,2215,8.5,6.5,0.0,0.0
1518,2215,8.5,17.0,0.0,0.0
2867,2215,8.5,10.2994012,0.0,0.0
3571,2215,8.5,19.6327345,0.0,0.0
874,2215,8.5,7.5,0.0,0.0
3456,2215,8.5,9.2994012,0.0,0.0
1584,2215,8.5,6.0988024,0.0,0.0
4898,2215,8.5,4.2994012,0.0,0.0
1339,2215,8.5,7.2994012,0.0,0.0
2217,2215,8.5,4.7994012,0.0,0.0
2770,2215,8.5,8.0,0.0,0.0
899,2215,8.5,10.0,0.0,0.0
4471,2215,8.5,5.0,0.0,0.0
4210,2215,8.5,11.5,0.0,0.0
2612,2215,8.5,11.7994012,0.0,0.0
546,2215,8.5,7.5,0.0,0.0
3226,2215,8.5,12.5988024,0.0,0.0
4508,2215,8.5,23.3982036,0.0,0.0
4515,2215,8.5,7.0,0.0,0.0
2925,2215,8.5,7.5,0.0,0.0
4306,2215,8.5,7.0,0.0,0.0
4123,2215,8.5,11.0,0.0,0.0
411,2215,8.5,7.0,0.0,0.0
1755,2215,8.5,10.5988024,0.0,0.0
393,2215,8.5,3.0,0.0,0.0
829,2215,8.5,12.7994012,0.0,0.0
1636,2215,8.5,2.0,0.0,0.0
949,2215,8.5,12.5,0.0,0.0
4315,2215,8.5,10.5,0.0,0.0
335,2215,8.5,9.0,0.0,0.0
2640,2215,8.5,15.7994012,0.0,0.0
3662,2215,8.3333333,7.5,0.0,0.0
3123,2215,8.2994012,16.0988024,0.0,0.0
3017,2215,8.2994012,9.2994012,0.0,0.0
1292,2215,8.2994012,10.2994012,0.0,0.0
425,2215,8.2994012,12.0,0.0,0.0
392,2215,8.2994012,6.5988024,0.0,0.0
4907,2215,8.2994012,11.2994012,0.0,0.0
3541,2215,8.2994012,9.2994012,0.0,0.0
4549,2215,8.2994012,5.2994012,0.0,0.0
2026,2215,8.2994012,9.2994012,0.0,0.0
3764,2215,8.2994012,14.0,0.0,0.0
995,2215,8.2994012,8.0988024,0.0,0.0
3688,2215,8.2994012,11.0,0.0,0.0
4687,2215,8.2994012,10.7994012,0.0,0.0
1625,2215,8.2994012,11.5,0.0,0.0
4386,2215,8.2994012,10.2994012,0.0,0.0
3578,2215,8.2994012,7.5,0.0,0.0
1084,2215,8.2994012,14.8982036,0.0,0.0
1150,2215,8.2994012,5.7994012,0.0,0.0
1406,2215,8.2994012,7.7994012,0.0,0.0
3159,2215,8.2994012,12.2315369,0.0,0.0
3468,2215,8.2994012,6.0,0.0,0.0
4450,2215,8.2994012,14.5988024,0.0,0.0
3086,2215,8.2994012,12.5,0.0,0.0
4396,2215,8.2994012,6.0,0.0,0.0
4275,2215,8.2994012,9.0,0.0,0.0
4280,2215,8.2994012,4.2994012,0.0,0.0
1192,2215,8.2994012,14.0,0.0,0.0
2852,2215,8.2994012,21.0,0.0,0.0
1832,2215,8.2994012,17.5988024,0.0,0.0
4816,2215,8.2994012,9.0,0.0,0.0
824,2215,8.0988024,5.0,0.0,0.0
2887,2215,8.0988024,4.0,0.0,0.0
1359,2215,8.0988024,13.5988024,0.0,0.0
4187,2215,8.0988024,4.0,0.0,0.0
3629,2215,8.0,6.2994012,0.0,0.0
3480,2215,8.0,7.2994012,0.0,0.0
852,2215,8.0,8.5988024,0.0,0.0
876,2215,8.0,4.2994012,0.0,0.0
1317,2215,8.0,11.2994012,0.0,0.0
734,2215,8.0,13.0,0.0,0.0
2701,2215,8.0,10.7994012,0.0,0.0
640,2215,8.0,7.5,0.0,0.0
809,2215,8.0,19.5988024,0.0,0.0
4651,2215,8.0,9.5,0.0,0.0
4008,2215,8.0,7.5988024,0.0,0.0
4876,2215,8.0,8.5,0.0,0.0
855,2215,8.0,12.0,0.0,0.0
4205,2215,8.0,5.0988024,0.0,0.0
1411,2215,8.0,9.7994012,0.0,0.0
4444,2215,8.0,10.0,0.0,0.0
1598,2215,8.0,8.0988024,0.0,0.0
4022,2215,8.0,12.5,0.0,0.0
1013,2215,8.0,11.1327345,0.0,0.0
670,2215,8.0,13.5,0.0,0.0
4407,2215,8.0,13.0,0.0,0.0
4872,2215,8.0,6.2994012,0.0,0.0
1378,2215,8.0,4.0,0.0,0.0
4860,2215,8.0,13.5988024,0.0,0.0
1609,2215,8.0,11.7994012,0.0,0.0
1607,2215,8.0,6.0,0.0,0.0
4611,2215,8.0,0.0,0.0,0.0
1641,2215,8.0,13.5,0.0,0.0
3680,2215,8.0,5.0,0.0,0.0
4134,2215,8.0,10.5,0.0,0.0
4694,2215,8.0,5.0,0.0,0.0
3534,2215,8.0,8.2994012,0.0,0.0
1604,2215,8.0,9.5,0.0,0.0
4156,2215,8.0,6.7994012,0.0,0.0
4027,2215,8.0,13.0,0.0,0.0
1215,2215,8.0,7.898203599999999,0.0,0.0
280,2215,8.0,5.0,0.0,0.0
4464,2215,8.0,8.7994012,0.0,0.0
4702,2215,8.0,3.2994012,0.0,0.0
3894,2215,8.0,14.0,0.0,0.0
4704,2215,8.0,8.0,0.0,0.0
3820,2215,8.0,14.2994012,0.0,0.0
3827,2215,8.0,7.0988024,0.0,0.0
4364,2215,8.0,7.2994012,0.0,0.0
3622,2215,8.0,3.5,0.0,0.0
4486,2215,8.0,3.0,0.0,0.0
2483,2215,8.0,6.0988024,0.0,0.0
994,2215,8.0,16.5988024,0.0,0.0
1714,2215,8.0,12.5,0.0,0.0
2849,2215,8.0,9.5,0.0,0.0
1058,2215,8.0,10.5988024,0.0,0.0
3623,2215,8.0,8.0,0.0,0.0
3904,2215,8.0,5.0,0.0,0.0
4712,2215,8.0,5.7994012,0.0,0.0
2599,2215,8.0,9.5,0.0,0.0
2645,2215,8.0,8.5,0.0,0.0
3300,2215,8.0,6.2994012,0.0,0.0
1530,2215,8.0,5.0,0.0,0.0
599,2215,8.0,7.7994012,0.0,0.0
2930,2215,8.0,11.0,0.0,0.0
577,2215,8.0,11.5,0.0,0.0
2749,2215,8.0,10.0,0.0,0.0
4394,2215,8.0,5.5988024,0.0,0.0
4237,2215,8.0,29.6976048,0.0,0.0
4627,2215,8.0,14.7994012,0.0,0.0
3188,2215,8.0,4.0,0.0,0.0
1248,2215,8.0,3.5,0.0,0.0
4420,2215,8.0,7.0,0.0,0.0
1404,2215,8.0,6.5,0.0,0.0
2448,2215,8.0,2.7994012,0.0,0.0
325,2215,8.0,1.2994012,0.0,0.0
4234,2215,8.0,23.0988024,0.0,0.0
1841,2215,7.898203599999999,5.7994012,0.0,0.0
2954,2215,7.7994012,13.7994012,0.0,0.0
4288,2215,7.7994012,15.997006,0.0,0.0
711,2215,7.7994012,3.0,0.0,0.0
1133,2215,7.7994012,11.2994012,0.0,0.0
386,2215,7.7994012,6.2994012,0.0,0.0
4434,2215,7.7994012,18.0988024,0.0,0.0
4850,2215,7.7994012,10.2994012,0.0,0.0
996,2215,7.7994012,20.8982036,0.0,0.0
368,2215,7.7994012,14.5,0.0,0.0
381,2215,7.7994012,16.1976048,0.0,0.0
1506,2215,7.7994012,5.0,0.0,0.0
4257,2215,7.7994012,15.0,0.0,0.0
